,Name,Brand,Price,Link,Storage
244,"ASUS Vivobook Pro 15 M3500QC Ryzen 9 5900HX RTX 3050 4GB Graphics 15.6"" FHD Laptop",ASUS,158000,https://www.startech.com.bd/asus-vivobook-pro-15-m3500qc-ryzen-9-fhd-laptop,"RAM: 16GB DDR4, Storage: 512GB SSD"
245,"Microsoft Surface Pro 8 Core i7 11th Gen 256GB SSD 13"" MultiTouch 2-in-1 Detachable Laptop (8PV-00001)",Microsoft,159000,https://www.startech.com.bd/microsoft-surface-pro-8-intel-core-i7-multitouch-detachable-laptop,RAM: 16GB LPDDR4x RAM
246,"ASUS ZenBook Duo 14 UX482EAR i7 11th Gen 14"" FHD Touch Laptop with Pen",ASUS,159000,https://www.startech.com.bd/asus-zenbook-duo-14-ux482ear-i7-11th-gen-fhd-touch-laptop,"RAM: 16GB LPDDR4X, Storage: 512GB NVMe SSD"
247,Apple MacBook Pro 13.3-Inch Retina Display M2 Chip 8GB RAM 256GB SSD Silver (MNEP3),Apple,160000,https://www.startech.com.bd/apple-macbook-pro-13-inch-m2-chip-8gb-ram-256gb-ssd-silver,"RAM:  8GB , Storage: 256GB SSD"
248,"HP EliteBook 840 G8 Core i7 11th Gen 16GB RAM, 512GB SSD 14"" FHD Laptop",HP,162000,https://www.startech.com.bd/hp-elitebook-840-g8-core-i7-11th-gen-laptop,RAM: 16GB DDR4 3200Mhz
249,"ASUS TUF Gaming F15 FX506HE Core i7 11th Gen RTX 3050Ti 4GB Graphics 15.6"" FHD Gaming Laptop",ASUS,162000,https://www.startech.com.bd/asus-tuf-gaming-f15-fx506he-i7-11th-gen-rtx-3050ti-4gb-graphics-laptop,"RAM: 8GB DDR4, Storage: 512GB SSD"
250,"HP Elite Dragonfly G2 Core i5 11th Gen 13.3"" FHD Touch Laptop",HP,164000,https://www.startech.com.bd/hp-elite-dragonfly-g2-core-i5-touch-laptop,8GB LPDDR4x 4266MHz RAM
251,"Asus Vivobook Pro 16X OLED N7600PC Core i7 11th Gen RTX3050 4GB Graphics 16"" 4K Gaming Laptop",Asus,167000,https://www.startech.com.bd/asus-vivobook-pro-16x-oled-n7600pc-core-i7-gaming-laptop,RAM: 16GB DDR4 on board
252,"MSI Creator M16 A12UC Core i7 12th Gen RTX 3050 4GB Graphics 16"" QHD+ Laptop",MSI,168000,https://www.startech.com.bd/msi-creator-m16-a12uc-core-i7-12th-gen-laptop,"RAM: 16GB (8GBx2) DDR4, Storage: 512GB SSD"
253,"Lenovo Yoga Slim 7 Carbon 14ACN6 Ryzen 7 5800U MX450 2GB Graphics 14"" 2.8K OLED Display Laptop",Lenovo,172000,https://www.startech.com.bd/lenovo-yoga-slim-7-carbon-14acn6-ryzen-7-laptop,16GB RAM + 1TB M.2 NVMe SSD
254,"ASUS ZenBook Duo 14 UX482EA Core i7 11th Gen 14"" FHD Touch Laptop",ASUS,174000,https://www.startech.com.bd/asus-zenbook-duo-14-ux482ea-i7-11th-gen-touch-laptop,"RAM: 16GB LPDDR4X, Storage: 512GB NVMe SSD"
255,"ASUS ZenBook Duo 14 UX482EA 11th Gen Core i7 1TB SSD Gen 14"" FHD Touch Laptop",ASUS,174000,https://www.startech.com.bd/asus-zenbook-duo-14-ux482ea-11th-gen-1tb-ssd-touch-laptop,"RAM: 8GB LPDDR4X, Storage: 1TB NVMe SSD"
256,Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 512GB SSD Space Gray #MLXX3LL/A,Apple,174000,https://www.startech.com.bd/apple-macbook-air-2022-m2-chip-512gb-ssd-13-6-inch-space-gray,"RAM: 8GB, Storage: 512GB SSD"
257,Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 512GB SSD Midnight #MLY43LL/A,Apple,174000,https://www.startech.com.bd/apple-macbook-air-2022-m2-chip-512gb-ssd-13-6-inch-midnight,"RAM: 8GB, Storage: 512GB SSD"
258,"Microsoft Surface Laptop 4 Core i7 11th Gen 16GB RAM 512GB SSD 15"" Multi Touch Display Laptop (5IM-00053)",Microsoft,178000,https://www.startech.com.bd/microsoft-surface-laptop-4-core-i7-11th-gen-laptop,RAM: 16MB LPDDR4x RAM
259,"Asus Vivobook Pro 16X OLED M7600QE Ryzen 7 5800H RTX 3050Ti 4GB Graphics 16"" 4K Gaming Laptop",Asus,178000,https://www.startech.com.bd/asus-vivobook-pro-16x-oled-m7600qe-ryzen-7-laptop,RAM: 16GB DDR4 RAM (On Board)
260,"ASUS TUF Gaming A15 FA507RE Ryzen 7 6800H RTX 3050 Ti 4GB Graphics 15.6"" FHD Gaming Laptop",ASUS,178000,https://www.startech.com.bd/asus-tuf-gaming-a15-fa507re-ryzen-7-6800h-laptop,"RAM: 16GB DDR5, Storage: 512GB SSD"
261,"Microsoft Surface Laptop Studio Core i5 11th Gen 16GB RAM 14.4"" Touchscreen 2-in-1 Laptop (THR-00001)",Microsoft,178000,https://www.startech.com.bd/microsoft-surface-laptop-studio-core-i5-2-in-1-laptop,"RAM: 16GB LPDDR4x, Storage: 256GB SSD"
262,"ASUS Zenbook S 13 OLED UP5302ZA-LX155W Core i7 12th Gen 13.3"" 2.8K Touch Laptop",ASUS,179990,https://www.startech.com.bd/asus-zenbook-s-13-oled-up5302za-core-i7-12th-gen-laptop,"RAM: 16GB LPDDR5 on board, Storage: 512GB SSD"
263,"ASUS TUF Gaming A15 FA507RE Ryzen 7 6800H RTX 3050 Ti 4GB Graphics 15.6"" FHD Jaeger Gray Gaming Laptop",ASUS,180000,https://www.startech.com.bd/asus-tuf-gaming-a15-fa507re-ryzen-7-6800h-fhd-laptop,"RAM: 16GB DDR5, Storage: 512GB SSD"
264,"Lenovo YOGA Slim 7i Carbon Core i7 11th Gen 13.3"" Laptop",Lenovo,183000,https://www.startech.com.bd/lenovo-yoga-slim-7i-carbon-i7-11th-gen-laptop,16GB DDR4 4266MHz RAM
265,"Lenovo ThinkPad P14s Gen 2 Core i5 11th Gen T500 4GB Graphics Card 14"" FHD Business Laptop",Lenovo,185000,https://www.startech.com.bd/lenovo-thinkpad-p14s-gen-2-core-i5-11th-gen-laptop,"RAM: 16GB RAM, Storage: 512GB SSD"
266,"ASUS ROG STRIX G15 G513IM Ryzen 7 4800H 16GB RAM RTX 3060 6GB 15.6"" WQHD Gaming Laptop",ASUS,187000,https://www.startech.com.bd/asus-rog-strix-g15-g513im-ryzen-7-4800h-wqhd-gaming-laptop,"RAM: 16GB DDR4 , Storage: 512GB SSD"
267,"Acer Predator PH315-53 Intel Core i7 10th Gen RTX 3070 8GB Graphics 15.6"" 300Hz FHD Gaming Laptop",Acer,188000,https://www.startech.com.bd/acer-predator-ph315-53-rtx-3070-gaming-laptop,"RAM: 16GB, Storage: 1TB SSD"
268,"Lenovo ThinkPad P14s Gen 2 Core i7 11th Gen T500 4GB Graphics Card 14"" FHD Business Laptop",Lenovo,190000,https://www.startech.com.bd/lenovo-thinkpad-p14s-gen-2-core-i7-11th-gen-laptop,"RAM: 16GB RAM, Storage: 512GB SSD"
269,"Lenovo Legion Slim 7 15ACH6 AMD Ryzen 7 5800H RTX 3060 6GB Graphics 15.6"" WQHD Laptop",Lenovo,203000,https://www.startech.com.bd/lenovo-legion-slim-7-15ach6-amd-ryzen-7-wqhd-laptop,Graphics: NVIDIA GeForce RTX 3060 6GB GDDR6
270,"GIGABYTE AERO 15 OLED KC Core i7 10th Gen RTX 3060P 6GB Graphics 15.6"" UHD Gaming Laptop",GIGABYTE,206000,https://www.startech.com.bd/gigabyte-aero-15-oled-kc-core-i7-gaming-laptop,"RAM: 16GB DDR4, Storage: 512GB SSD"
271,"ASUS ROG Strix G15 G513RM Ryzen 7 6800H RTX 3060 6GB Graphics 15.6"" FHD Gaming Laptop",ASUS,218000,https://www.startech.com.bd/asus-rog-strix-g15-g513rm-ryzen-7-6800h-gaming-laptop,Memory: 16GB DDR5 4800MHz RAM
272,"Acer Nitro 5 AN515-58-74EF Core i7 12th Gen RTX 3060 6GB Graphics 15.6"" QHD 165Hz Gaming Laptop",Acer,218000,https://www.startech.com.bd/acer-nitro-5-an515-58-74ef-core-i7-12th-gen-gaming-laptop,"RAM: 16GB DDR4, Storage: 1TB SSD"
273,"MSI Summit E16 Flip Evo A13MT Core i7 13th Gen 16GB RAM 16"" FHD+ 165Hz Touch Laptop",MSI,219900,https://www.startech.com.bd/msi-summit-e16-flip-evo-a13mt-core-i7-13th-gen-laptop,"RAM: 16GB LPDDR5, Storage: 1TB SSD"
274,"Acer Predator Helios 300 PH315-54-78C9 Core i7 11th Gen RTX 3070 8GB Graphics 15.6"" FHD 300Hz Gaming Laptop",Acer,220000,https://www.startech.com.bd/acer-predator-helios-300-ph315-54-78c9-fhd-gaming-laptop,"RAM: 32GB, Storage: 512GB SSD + 1TB HDD"
275,"MSI Creator Z16 A11UET Core i7 11th Gen RTX 3060 Max-Q 6GB Graphics 16"" QHD Gaming Laptop",MSI,223500,https://www.startech.com.bd/msi-creator-z16-a11uet-16-inch-qhd-gaming-laptop,RAM: 16GB (8GB x 2) DDR4 3200MHz
276,"GIGABYTE Aorus 15P XD Core i7 11th Gen RTX 3070 8GB Graphics 15.6"" FHD Gaming Laptop",GIGABYTE,224000,https://www.startech.com.bd/gigabyte-aorus-15p-xd-core-i7-11th-gen-gaming-laptop,"RAM: 16GB (8GBx2) DDR4, Storage: 1TB NVMe SSD"
277,GIGABYTE AERO 5 KE4 Core i7 12th Gen RTX 3060 6GB Graphics 15.6'' 4K UHD OLED Gaming Laptop,GIGABYTE,224000,https://www.startech.com.bd/gigabyte-aero-5-ke4-core-i7-12th-gen-gaming-laptop,"RAM: 16GB (8GBx2) 3200MHz, Storage: 1TB SSD"
278,"ASUS Zenbook Pro 14 Duo OLED UX8402ZA-M3031W Core i7 12th Gen 14.5"" 2.8K Touch Laptop",ASUS,224990,https://www.startech.com.bd/asus-zenbook-pro-14-duo-oled-ux8402za-core-i7-12th-gen-laptop,"RAM: 16GB LPDDR5 on board, Storage: 1TB SSD"
279,"GIGABYTE Aorus 15G XC Core i7 10th Gen RTX 3070Q 8GB Graphics 15.6"" 240Hz FHD Gaming Laptop",GIGABYTE,227000,https://www.startech.com.bd/gigabyte-aorus-15g-xc-core-i7-gaming-laptop,"RAM: 32GB, Storage: 512GB  NVMe SSD"
280,"MSI Vector GP66 12UEO Core i7 12th Gen RTX 3060 6GB Graphics 15.6"" FHD 240Hz Gaming Laptop",MSI,229000,https://www.startech.com.bd/msi-vector-gp66-12ueo-core-i7-12th-gen-gaming-laptop,"RAM: 16GB (8GBx2) DDR5 4800MHz, Storage: 1TB SSD"
281,"ASUS ROG Strix G15 G713RM Ryzen 7 6800H RTX 3060 6GB Graphics 17.3"" FHD WV Gaming Laptop",ASUS,232000,https://www.startech.com.bd/asus-rog-strix-g15-g713rm-ryzen-7-6800h-fhd-gaming-laptop,Memory: 16GB DDR5 4800MHz RAM
282,"MSI Sword 15 A12VF Core i7 12th Gen 16GB RAM RTX 4060 8GB Graphics 15.6"" FHD 144Hz Gaming Laptop",MSI,234900,https://www.startech.com.bd/msi-sword-15-a12vf-core-i7-12th-gen-gaming-laptop,"RAM: 16GB (8x2) DDR5, Storage: 1TB SSD"
283,Lenovo ThinkPad X1 Carbon Gen 9 Core i7 14 Inch WUXGA IPS Laptop,Lenovo,238000,https://www.startech.com.bd/lenovo-thinkpad-x1-carbon-gen-9-core-i7-laptop,"RAM: 16GB 4266MHz, Storage: 512GB M.2 NVMe SSD"
284,"HP OMEN 16-c0456AX Ryzen 9 5900H RTX 3070 8GB Graphics 16.1"" FHD Gaming Laptop",HP,240000,https://www.startech.com.bd/hp-omen-16-c0456ax-ryzen-9-5900h-gaming-laptop,"RAM: 16 GB 3200MHz, Storage: 1TB SSD"
285,"MSI Katana 15 B13VEK Core i7 13th Gen 16GB RAM RTX 4050 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop",MSI,249900,https://www.startech.com.bd/msi-katana-15-b13vek-core-i7-13th-gen-gaming-laptop,"RAM: 16GB (8x2) DDR5, Storage: 1TB SSD"
286,"ASUS Zenbook Pro 14 Duo OLED UX8402ZE-M3050W Core i7 12th Gen RTX 3050 Ti 4GB Graphics 14.5"" 2.8K Touch Laptop",ASUS,249990,https://www.startech.com.bd/asus-zenbook-pro-14-duo-oled-ux8402ze-core-i7-12th-gen-laptop,"RAM: 16GB LPDDR5 on board, Storage: 512GB SSD"
287,"Apple MacBook Pro 14-Inch M1 Pro Chip, 16GB RAM, 512GB SSD (MKGR3LL/A) Silver 2021",Apple,252000,https://www.startech.com.bd/apple-macbook-pro-14-inch-m1-pro-chip-silver,"14"" (3024 x 1964) Liquid Retina XDR display"
288,"MSI Katana 17 B13VEK Core i7 13th Gen 16GB RAM RTX 4050 6GB Graphics 17.3"" FHD 144Hz Gaming Laptop",MSI,254900,https://www.startech.com.bd/msi-katana-17-b13vek-core-i7-13th-gen-gaming-laptop,"RAM: 16GB (8x2) DDR5, Storage: 1TB SSD"
289,"Apple MacBook Pro 14-Inch M1 Pro Chip, 16GB RAM, 1TB SSD (MKGQ3) Space Grey 2021",Apple,258000,https://www.startech.com.bd/apple-macbook-pro-14-inch-m1-pro-chip-1tb-ssd-space-grey,"14"" (3024 x 1964) Liquid Retina XDR display"
290,"Asus ROG Zephyrus G14 GA402RJ Ryzen 9 6900HS RX 6700S 8GB Graphics 14"" WQXGA Gaming Laptop",Asus,260000,https://www.startech.com.bd/asus-rog-zephyrus-g14-ga402rj-ryzen-9-6900hs-14-inch-wqxga-laptop,"Ram: 16 GB 4800MHz, Storage: 1TB SSD"
291,"Apple MacBook Pro 16-Inch M1 Pro Chip, 16GB RAM, 512GB SSD (MK1E3ZP/A) Silver 2021",Apple,265000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-pro-chip-silver,"16.2"" (3456 x 2234) Liquid Retina XDR Display"
292,"Asus ROG Zephyrus G15 GA503RM Ryzen 7 6800HS 16GB RAM RTX 3060 15.6"" WQHD Gaming Laptop",Asus,265000,https://www.startech.com.bd/asus-rog-zephyrus-g15-ga503rm-ryzen-7-gaming-laptop,"Ram: 16 GB 4800MHz, Storage: 1TB SSD"
293,"ASUS ProArt Studiobook 16 OLED H5600QM Ryzen 7 5800H RTX 3060 6GB Graphics 16"" OLED Laptop",ASUS,275000,https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qm-ryzen-7-5800h-laptop,"RAM: 16GB DDR4, Storage: 1TB SSD"
294,"Apple MacBook Pro 16-Inch M1 Pro Chip, 16GB RAM, 1TB SSD (MK193) Space Gray 2021",Apple,279000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-pro-chip-1tb-ssd-space-gray,"16.2"" (3456 x 2234) Liquid Retina XDR Display"
295,"Microsoft Surface Laptop Studio Core i7 11th Gen 32GB RAM 1TB SSD 14.4"" Touchscreen 2-in-1 Laptop (ABY-00001)",Microsoft,294000,https://www.startech.com.bd/microsoft-surface-laptop-studio-core-i7-2-in-1-laptop,32GB LPDDR4x RAM + 1TB SSD
296,"Apple MacBook Pro 16-Inch M1 Pro Chip, 16GB RAM, 1TB SSD (MK1F3ZP/A) Silver 2021",Apple,299000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-pro-chip-1tb-ssd-silver,"16.2"" (3456 x 2234) Liquid Retina XDR Display"
297,"ASUS ProArt Studiobook 16 OLED H5600QM Ryzen 9 5900HX RTX 3060 6GB Graphics 16"" OLED Laptop",ASUS,302000,https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qm-ryzen-9-5900hx-laptop,"RAM: 32GB DDR4, Storage: 1TB SSD"
298,"Lenovo Legion 7 16ACHg6 Ryzen 7 5800H RTX 3080 16GB Graphics 16"" 165Hz Gaming Laptop",Lenovo,307000,https://www.startech.com.bd/lenovo-legion-7-16achg6-ryzen-7-5800h-gaming-laptop,"RAM: 16GB DDR4, Storage: 1TB SSD"
299,"Asus ROG Flow X13 GV301QE Ryzen 9 5980HS RTX 3050 Ti 4GB Graphics (ROG XG Mobile GC31S with RTX 3080), 13.4"" 120Hz WUXGA Touch Gaming Laptop",Asus,330000,https://www.startech.com.bd/asus-rog-flow-x13-gv301qe-ryzen-9-gaming-laptop,Memory: 32GB DDR4 3200MHz LPDDR4X RAM
300,"Lenovo Legion 7 16ACHg6 Ryzen 9 5900HX RTX 3080 16GB Graphics 16"" 165Hz Gaming Laptop",Lenovo,333000,https://www.startech.com.bd/lenovo-legion-7-16achg6-ryzen-9-5900hx-gaming-laptop,"RAM: 16GB DDR4, Storage: 1TB SSD"
301,"ASUS ProArt Studiobook 16 OLED H5600QR Ryzen 9 5900HX RTX 3070 8GB Graphics 16"" OLED Laptop",ASUS,333000,https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qr-ryzen-9-5900hx-laptop,"RAM: 32GB DDR4, Storage: 1TB SSD"
302,"MSI Vector GP77 13VG Core i7 13th Gen 16GB RAM 2TB SSD RTX 4070 8GB Graphics 17.3"" 2K QHD 240Hz Gaming Laptop",MSI,339900,https://www.startech.com.bd/msi-vector-gp77-13vg-core-i7-13th-gen-gaming-laptop,"RAM: 16GB (8x2) DDR5, Storage: 2TB SSD"
303,Apple MacBook Pro 16-inch M2 Pro 16GB RAM 1TB SSD Space Gray (MNW93),Apple,355000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m2-pro-space-gray,"RAM: 16GB, Storage: 1TB SSD"
304,"ASUS Zenbook Pro 16X OLED UX7602ZM-ME132W Core i9 12th Gen RTX 3060 6GB Graphics 16"" 4K Touch Laptop",ASUS,364990,https://www.startech.com.bd/asus-zenbook-pro-16x-oled-ux7602zm-core-i9-12th-gen-laptop,"RAM: 32GB LPDDR5 on board, Storage: 1TB SSD"
305,"ASUS ProArt Studiobook Pro 16 OLED W7600H3A Core i7 11th Gen RTX A3000 6GB Graphics 16"" OLED Laptop",ASUS,365000,https://www.startech.com.bd/asus-proart-studiobook-pro-16-oled-w7600h3a-i7-11th-gen-a3000-6gb-graphics-laptop,"RAM: 32GB DDR4, Storage: 1TB SSD"
306,Apple MacBook Pro 16-Inch M1 Pro Chip 32GB RAM 1TB SSD Space Gray (Z14W00105),Apple,390000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-pro-32gb-ram-1tb-ssd-space-gray,"RAM: 32GB, Storage: 1TB SSD"
307,"ASUS ZenBook 17 Fold OLED UX9702 Core i7 12th Gen 16GB RAM 1TB SSD 17.3"" Touch Display Foled Laptop",ASUS,399990,https://www.startech.com.bd/asus-zenbook-17-fold-oled-laptop,"RAM: 16GB LPDDR5, Storage: 1TB M.2 PCIe G4 SSD"
308,"Apple MacBook Pro 14-Inch M1 Max Chip, 32GB RAM, 1TB SSD (Z15H00107) Space Grey, Late 2021",Apple,399999,https://www.startech.com.bd/apple-macbook-pro-14-inch-m1-max-chip-1tb-ssd,"14"" (3024 x 1964) Liquid Retina XDR display"
309,Apple MacBook Pro 16-Inch M1 Max Chip 64GB RAM 4TB SSD Space Gray (MK233LL/A),Apple,620000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-max-chip-4tb-ssd-space-gray,"RAM: 64GB, Storage: 4TB SSD"
310,"MSI Titan GT77HX 13VI Core i9 13th Gen 64GB RAM 4TB SSD RTX 4090 16GB Graphics 17.3"" 4K UHD 144Hz Gaming Laptop",MSI,774900,https://www.startech.com.bd/msi-titan-gt77hx-13vi-core-i9-13th-gen-gaming-laptop,"RAM: 64GB (32x2) DDR5, Storage: 4TB SSD"
311,"Dell Inspiron 15 3511 Core i3 11th Gen 256GB SSD 15.6"" FHD Laptop",Dell,51000,https://www.startech.com.bd/dell-inspiron-15-3511-core-i3-11th-gen-256gb-ssd-laptop,"RAM: 4GB DDR4, Storage: 256GB SSD"
312,"HP 15s-fq3617TU Celeron N4500 15.6"" FHD Laptop",HP,46000,https://www.startech.com.bd/hp-15s-fq3617tu-celeron-n4500-laptop,"RAM: 4GB 2933 MHz, Storage: 256GB SSD"
313,"Asus ExpertBook BR1100FKA Celeron N4500 11.6"" 360° HD LED Touch Education Laptop",Asus,47500,https://www.startech.com.bd/asus-expertbook-br1100fka-celeron-n4500-hd-led-touch-laptop,"RAM: 4GB DDR4, Storage: 256GB M.2 SSD"
314,"ASUS TUF Gaming F15 FX506HC Core i7 11th Gen RTX 3050 4GB Graphics 15.6"" Gaming Laptop with Windows 11",ASUS,156000,https://www.startech.com.bd/asus-tuf-gaming-f15-fx506hcb-core-i7-11th-gen-rtx-3050-4gb-graphics-laptop,"RAM: 16GB DDR4 3200Mhz, Storage: 512GB SSD"
315,"HP ProBook 450 G9 Core i5 12th Gen 15.6"" FHD Laptop",HP,92000,https://www.startech.com.bd/hp-probook-450-g9-core-i5-12th-gen-fhd-laptop,"RAM: 8GB DDR4, Storage: 512 GB SSD"
